decimalLongitude;decimalLatitude;datasetName;phylum;order;family;genus;scientificName;yearcollected;depth
12.8296;56.4761;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
12.6522;56.3155;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
11.5467;58.32;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;116
12.0833;57.2687;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19
12.0833;57.2687;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19
12.0833;57.2687;SHARK - Marine soft bottom macrozoobenthos monitoring in Sweden since 1971;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19
2.0691;51.02333333333333;Eastern Channel dataset;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;5.8499999
2.0691;51.02333333333333;Eastern Channel dataset;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;5.8499999
2.49975;51.125;Eastern Channel dataset;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.35
2.49975;51.125;Eastern Channel dataset;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.35
1.9995166666666668;51.0071;Eastern Channel dataset;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;9.0500002
1.9995166666666668;51.0071;Eastern Channel dataset;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;9.0500002
1.35;50.0585;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;5
1.3265;50.0495;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;5
1.4106666666666667;50.088833333333334;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;5
1.4568333333333334;50.127833333333335;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3
1.5333333333333332;50.319;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.6999998
1.5333333333333332;50.319;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.6999998
1.51;50.336333333333336;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;7.0999999
1.552;50.416666666666664;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.4000001
1.5566666666666666;50.43333333333333;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.0999999
1.565;50.483333333333334;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;5.5
1.5685666666666667;50.77186666666667;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12
1.5951333333333333;50.790933333333335;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.5
1.5694833333333333;50.790816666666665;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12
1.5869833333333334;50.80636666666667;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;7.5
1.5869833333333334;50.80636666666667;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;7.5
1.5590666666666666;50.81975;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19.639999
1.5590666666666666;50.81975;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19.639999
1.7934;50.96338333333333;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;6.8000002
1.9989833333333333;51.00705;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;5
1.9989833333333333;51.00705;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;5
2.012016666666667;51.00666666666667;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;8.8999996
2.012016666666667;51.00666666666667;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;8.8999996
2.03555;51.010933333333334;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.4000001
2.03555;51.010933333333334;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.4000001
2.0355333333333334;51.02388333333333;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;6
2.0355333333333334;51.02388333333333;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;6
2.0564666666666667;51.02803333333333;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;9.6000004
2.0564666666666667;51.02803333333333;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;9.6000004
2.0718666666666667;51.02356666666667;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;8.1999998
2.0718666666666667;51.02356666666667;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;8.1999998
2.1310333333333333;51.026066666666665;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;2
2.1310333333333333;51.026066666666665;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;2
2.3879833333333336;51.07103333333333;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;19.700001
2.4446166666666667;51.07203333333333;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;6.5
2.4287833333333335;51.1022;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.8
2.48685;51.094566666666665;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;9.6999998
2.5090666666666666;51.09291666666667;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.8
2.5090666666666666;51.09291666666667;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.8
2.49085;51.12023333333333;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;11.4
2.49085;51.12023333333333;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;11.4
1.5631666666666666;50.74451666666667;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.7
1.5631666666666666;50.74451666666667;Macrobenthos from Copale - Authie;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.7
2.7025;51.18416666666667;Macrozoobenthos from the Belgian Continental Shelf, collected in 2000;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;10.9
3.3166666666666664;51.516666666666666;Macrozoobenthos from the Belgian Continental Shelf, collected in 2000;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;9.6000004
3.0508333333333333;51.3275;Macrozoobenthos from the Belgian Continental Shelf, collected in 2000;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;10
3.213;51.378;Macrozoobenthos from the Belgian Continental Shelf, collected in 2000;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;10.1
3.213;51.378;Macrozoobenthos from the Belgian Continental Shelf, collected in 2000;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;10.1
2.6666666667;51.261666667;Macrozoobenthos from the Belgian Continental Shelf, collected in 2000;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.9
2.6666666667;51.261666667;Macrozoobenthos from the Belgian Continental Shelf, collected in 2000;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.9
2.6666666667;51.261666667;Macrozoobenthos from the Belgian Continental Shelf, collected in 2000;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.9
3.1333333333333333;51.43333333333333;Macrozoobenthos from the Belgian Continental Shelf, collected in 2000;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;7.9000001
3.0591666666666666;51.471666666666664;Macrozoobenthos from the Belgian Continental Shelf, collected in 2000;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;22.700001
3.0591666666666666;51.471666666666664;Macrozoobenthos from the Belgian Continental Shelf, collected in 2000;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;22.700001
2.6597;51.292266667;Macrozoobenthos from the Belgian Continental Shelf, collected in 2000;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.1
2.6597;51.292266667;Macrozoobenthos from the Belgian Continental Shelf, collected in 2000;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.1
2.6597;51.292266667;Macrozoobenthos from the Belgian Continental Shelf, collected in 2000;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.1
2.6597;51.292266667;Macrozoobenthos from the Belgian Continental Shelf, collected in 2000;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18.1
3.6305555555555555;53.75555555555555;Macrobenthos in the Dutch Sector of the North Sea 1991-2001;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;37.5
5.166666666666667;53.925000000000004;Macrobenthos in the Dutch Sector of the North Sea 1991-2001;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;39.200001
3.5;54.75;Macrobenthos in the Dutch Sector of the North Sea 1991-2001;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;43
3;54.5;Macrobenthos in the Dutch Sector of the North Sea 1991-2001;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;36.799999
3.305833333333333;53.525;Macrobenthos in the Dutch Sector of the North Sea 1991-2001;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;34.400002
4.151666666666666;53.845;Macrobenthos in the Dutch Sector of the North Sea 1991-2001;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;43
5.983333333333333;53.858333333333334;Macrobenthos in the Dutch Sector of the North Sea 1991-2001;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;29.5
4.666666666666667;52.833333333333336;Macrobenthos in the Dutch Sector of the North Sea 1991-2001;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;10.1
3.2333333333333334;54.91166666666667;Macrobenthos in the Dutch Sector of the North Sea 1991-2001;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;36
6.184166666666667;53.535833333333336;Macrobenthos in the Dutch Sector of the North Sea 1991-2001;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;9
3.496111111111111;53.5;Macrobenthos in the Dutch Sector of the North Sea 1991-2001;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;32.700001
4.533333333333333;54.65;Macrobenthos in the Dutch Sector of the North Sea 1991-2001;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;49.5
4.276944444444444;53.62777777777778;Macrobenthos in the Dutch Sector of the North Sea 1991-2001;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;37
3.873333333333333;53.85861111111111;Macrobenthos in the Dutch Sector of the North Sea 1991-2001;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;39.599998
4.5;53.701388888888886;Macrobenthos in the Dutch Sector of the North Sea 1991-2001;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;38.299999
3;53.5;Macrobenthos in the Dutch Sector of the North Sea 1991-2001;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;31.6
4.7675;53.76777777777778;Macrobenthos in the Dutch Sector of the North Sea 1991-2001;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;38
3.3166666666666664;54.333333333333336;Macrobenthos in the Dutch Sector of the North Sea 1991-2001;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;49.200001
2.8641666666666667;54.083333333333336;Macrobenthos in the Dutch Sector of the North Sea 1991-2001;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;50.900002
3.3666666666666667;54.82333333333333;Macrobenthos in the Dutch Sector of the North Sea 1991-2001;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;42
4.9;53.74444444444445;Macrobenthos in the Dutch Sector of the North Sea 1991-2001;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;36.5
-5.261570628386145;51.86122901361686;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.225735790982199;51.74617742545988;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.3164583945052595;51.797623605809434;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.223806511202026;51.861371389189486;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.163915871945646;51.77394585691064;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.261136500189495;51.8351543391163;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.261136500189495;51.8351543391163;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.315010562084194;51.797664475706874;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.174183597946054;51.837535327223506;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.1797727164587055;51.77261808955517;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.226714065183249;51.82081250030768;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.244392796032803;51.84461323424632;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.1520105502978915;51.81114650047363;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.271183809925932;51.793495862444225;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.223742275687072;51.860473618204615;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.153026439502917;51.78413349275865;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.197915631671219;51.80360921149618;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.233994215615071;51.760342995330525;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.272631572659144;51.79345553444885;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.262972148286702;51.78023103012705;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.112491459209458;51.785214574041404;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.249388219509384;51.85347060693051;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.174183597946054;51.837535327223506;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.232092941846209;51.794577988437936;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.262972148286702;51.78023103012705;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.226714065183249;51.82081250030768;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.244392796032803;51.84461323424632;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.233994215615071;51.760342995330525;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.262972148286702;51.78023103012705;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.154474070285798;51.78409462455996;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.261570628386145;51.86122901361686;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
-5.249388219509384;51.85347060693051;Marine data from Natural Resources Wales (NRW) Technical Support (Research & Monitoring) Contracts, Wales;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;NA
